Country,Year,Indicator_Type,Mortality_Rate
Democratic Republic of the Congo,2014.5,Under-five mortality rate,44.859921
Democratic Republic of the Congo,2010.5,Under-five mortality rate,78.761163
Democratic Republic of the Congo,2000.5,Under-five mortality rate,95.64792184
Democratic Republic of the Congo,2001.5,Under-five mortality rate,93.22233461
Democratic Republic of the Congo,2002.5,Under-five mortality rate,90.42868222
Democratic Republic of the Congo,2003.5,Under-five mortality rate,87.6637809
Democratic Republic of the Congo,2004.5,Under-five mortality rate,84.83079116
Democratic Republic of the Congo,2005.5,Under-five mortality rate,82.07249595
Democratic Republic of the Congo,2006.5,Under-five mortality rate,79.42194253
Democratic Republic of the Congo,2007.5,Under-five mortality rate,76.91093614
Democratic Republic of the Congo,2008.5,Under-five mortality rate,74.49736146
Democratic Republic of the Congo,2009.5,Under-five mortality rate,72.12877113
Democratic Republic of the Congo,2010.5,Under-five mortality rate,70.0075417
Democratic Republic of the Congo,2011.5,Under-five mortality rate,67.72537499
Democratic Republic of the Congo,2012.5,Under-five mortality rate,65.54022529
Democratic Republic of the Congo,2013.5,Under-five mortality rate,63.41010281
Democratic Republic of the Congo,2014.5,Under-five mortality rate,61.31088044
Democratic Republic of the Congo,2015.5,Under-five mortality rate,59.29754242
Democratic Republic of the Congo,2016.5,Under-five mortality rate,57.30009542
Democratic Republic of the Congo,2017.5,Under-five mortality rate,55.45723377
Democratic Republic of the Congo,2018.5,Under-five mortality rate,53.57538723
Democratic Republic of the Congo,2019.5,Under-five mortality rate,51.88699668
Democratic Republic of the Congo,2020.5,Under-five mortality rate,50.18873037
Democratic Republic of the Congo,2021.5,Under-five mortality rate,48.63635586
Democratic Republic of the Congo,2022.5,Under-five mortality rate,47.18129224
Democratic Republic of the Congo,2004.5,Under-five mortality rate,143.7
Democratic Republic of the Congo,2001.4,Under-five mortality rate,164.5644
Democratic Republic of the Congo,2003.7,Under-five mortality rate,158.5159
Democratic Republic of the Congo,2006,Under-five mortality rate,139.8878
Democratic Republic of the Congo,2008.2,Under-five mortality rate,148.1759
Democratic Republic of the Congo,2001,Under-five mortality rate,149.9
Democratic Republic of the Congo,2003.1,Under-five mortality rate,149.7
Democratic Republic of the Congo,2004.9,Under-five mortality rate,175.9
Democratic Republic of the Congo,2004.5,Under-five mortality rate,80.76595
Democratic Republic of the Congo,2009.5,Under-five mortality rate,73.84288
Democratic Republic of the Congo,2014.5,Under-five mortality rate,65.90422
Democratic Republic of the Congo,2000.5,Under-five mortality rate,152.6
Democratic Republic of the Congo,2005.5,Under-five mortality rate,123.1
Democratic Republic of the Congo,2010.5,Under-five mortality rate,104.2
Democratic Republic of the Congo,2000.5,Under-five mortality rate,159.1901107
Democratic Republic of the Congo,2001.5,Under-five mortality rate,154.8437434
Democratic Republic of the Congo,2002.5,Under-five mortality rate,150.1903742
Democratic Republic of the Congo,2003.5,Under-five mortality rate,145.4741634
Democratic Republic of the Congo,2004.5,Under-five mortality rate,140.6525129
Democratic Republic of the Congo,2005.5,Under-five mortality rate,135.8577725
Democratic Republic of the Congo,2006.5,Under-five mortality rate,131.085631
Democratic Republic of the Congo,2007.5,Under-five mortality rate,126.4660979
Democratic Republic of the Congo,2008.5,Under-five mortality rate,121.9352759
Democratic Republic of the Congo,2009.5,Under-five mortality rate,117.5445697
Democratic Republic of the Congo,2010.5,Under-five mortality rate,113.492696
Democratic Republic of the Congo,2011.5,Under-five mortality rate,109.6404037
Democratic Republic of the Congo,2012.5,Under-five mortality rate,105.9962117
Democratic Republic of the Congo,2013.5,Under-five mortality rate,102.4965172
Democratic Republic of the Congo,2014.5,Under-five mortality rate,98.97478903
Democratic Republic of the Congo,2015.5,Under-five mortality rate,95.61003637
Democratic Republic of the Congo,2016.5,Under-five mortality rate,92.33845107
Democratic Republic of the Congo,2017.5,Under-five mortality rate,89.31428825
Democratic Republic of the Congo,2018.5,Under-five mortality rate,86.2514495
Democratic Republic of the Congo,2019.5,Under-five mortality rate,83.45688573
Democratic Republic of the Congo,2020.5,Under-five mortality rate,80.69857284
Democratic Republic of the Congo,2021.5,Under-five mortality rate,78.13703094
Democratic Republic of the Congo,2022.5,Under-five mortality rate,75.73335085
Kenya,2001.5,Neonatal mortality rate,24.8642
Kenya,2006.5,Neonatal mortality rate,24.33366
Kenya,2011.5,Neonatal mortality rate,21.76202
Kenya,2000.5,Neonatal mortality rate,34.64548
Kenya,2004.5,Neonatal mortality rate,20.40659945
Kenya,2009.5,Neonatal mortality rate,21.48657391
Kenya,2014.5,Neonatal mortality rate,24.47593996
Kenya,2019.5,Neonatal mortality rate,21.06386033
Kenya,2000.5,Neonatal mortality rate,35.6542
Kenya,2005.5,Neonatal mortality rate,30.35812
Kenya,2000.5,Neonatal mortality rate,26.64726903
Kenya,2001.5,Neonatal mortality rate,26.37730233
Kenya,2002.5,Neonatal mortality rate,26.02009015
Kenya,2003.5,Neonatal mortality rate,25.64206994
Kenya,2004.5,Neonatal mortality rate,25.23568647
Kenya,2005.5,Neonatal mortality rate,24.84157001
Kenya,2006.5,Neonatal mortality rate,24.47401174
Kenya,2007.5,Neonatal mortality rate,24.13251758
Kenya,2008.5,Neonatal mortality rate,23.8696592
Kenya,2009.5,Neonatal mortality rate,23.69256335
Kenya,2010.5,Neonatal mortality rate,23.57812225
Kenya,2011.5,Neonatal mortality rate,23.55083059
Kenya,2012.5,Neonatal mortality rate,23.57264164
Kenya,2013.5,Neonatal mortality rate,23.61128849
Kenya,2014.5,Neonatal mortality rate,23.61233625
Kenya,2015.5,Neonatal mortality rate,23.53501354
Kenya,2016.5,Neonatal mortality rate,23.36426653
Kenya,2017.5,Neonatal mortality rate,23.15318473
Kenya,2018.5,Neonatal mortality rate,22.89485744
Kenya,2019.5,Neonatal mortality rate,22.64190339
Kenya,2020.5,Neonatal mortality rate,22.35874807
Kenya,2021.5,Neonatal mortality rate,22.10345645
Kenya,2022.5,Neonatal mortality rate,21.83573274
Kenya,2000,Under-five mortality rate,78.25403
Kenya,2004,Under-five mortality rate,66.08327
Kenya,2008,Under-five mortality rate,54.08387
Kenya,2012,Under-five mortality rate,48.96084
Kenya,2019.2,Under-five mortality rate,35.95299
Kenya,2006.6,Under-five mortality rate,64.97673
Kenya,2009.5,Under-five mortality rate,48.75765
Kenya,2012.2,Under-five mortality rate,50.56182
Kenya,2014.7,Under-five mortality rate,39.04911
Kenya,2016.9,Under-five mortality rate,30.71587
Kenya,2018.7,Under-five mortality rate,23.74449
Kenya,2000.5,Under-five mortality rate,103.8583
Kenya,2004.5,Under-five mortality rate,52.55562781
Kenya,2009.5,Under-five mortality rate,40.03146848
Kenya,2014.5,Under-five mortality rate,38.85878451
Kenya,2019.5,Under-five mortality rate,36.75483228
Kenya,2000.5,Under-five mortality rate,96.1179
Kenya,2005.5,Under-five mortality rate,66.68244
Kenya,2001,Under-five mortality rate,77.88358
Kenya,2003.9,Under-five mortality rate,68.81109
Kenya,2006.6,Under-five mortality rate,69.40816
Kenya,2009.1,Under-five mortality rate,60.00973
Kenya,2011.3,Under-five mortality rate,63.25193
Kenya,2013.2,Under-five mortality rate,31.96127
Kenya,2000.5,Under-five mortality rate,89.95192396
Kenya,2001.5,Under-five mortality rate,85.24137678
Kenya,2002.5,Under-five mortality rate,80.3440485
Kenya,2003.5,Under-five mortality rate,75.43232237
Kenya,2004.5,Under-five mortality rate,70.5710167
Kenya,2005.5,Under-five mortality rate,65.64765661
Kenya,2006.5,Under-five mortality rate,61.41379158
Kenya,2007.5,Under-five mortality rate,57.64089133
Kenya,2008.5,Under-five mortality rate,52.85674627
Kenya,2009.5,Under-five mortality rate,50.0792173
Kenya,2010.5,Under-five mortality rate,48.29699211
Kenya,2011.5,Under-five mortality rate,47.09781637
Kenya,2012.5,Under-five mortality rate,46.06181667
Kenya,2013.5,Under-five mortality rate,44.9038171
Kenya,2014.5,Under-five mortality rate,43.82943845
Kenya,2015.5,Under-five mortality rate,42.64875309
Kenya,2016.5,Under-five mortality rate,41.30755373
Kenya,2017.5,Under-five mortality rate,40.54517121
Kenya,2018.5,Under-five mortality rate,39.61360845
Kenya,2019.5,Under-five mortality rate,38.66724389
Kenya,2020.5,Under-five mortality rate,38.24643374
Kenya,2021.5,Under-five mortality rate,37.46584792
Kenya,2022.5,Under-five mortality rate,36.67366986
Kenya,2000,Under-five mortality rate,94.61226
Kenya,2004,Under-five mortality rate,74.33806
Kenya,2008,Under-five mortality rate,63.8824
Kenya,2012,Under-five mortality rate,52.01059
Kenya,2019.2,Under-five mortality rate,45.11482
Kenya,2006.6,Under-five mortality rate,65.25796
Kenya,2009.5,Under-five mortality rate,48.63304
Kenya,2012.2,Under-five mortality rate,41.66087
Kenya,2014.7,Under-five mortality rate,39.51547
Kenya,2016.9,Under-five mortality rate,29.54459
Kenya,2018.7,Under-five mortality rate,88.9742
Kenya,2000.5,Under-five mortality rate,122.0153
Kenya,2004.5,Under-five mortality rate,70.26940937
Kenya,2009.5,Under-five mortality rate,55.49341854
Kenya,2014.5,Under-five mortality rate,52.68292823
Kenya,2019.5,Under-five mortality rate,44.39818157
Kenya,2000.5,Under-five mortality rate,102.5006
Kenya,2005.5,Under-five mortality rate,81.7927
Kenya,2001,Under-five mortality rate,68.43855
Kenya,2003.9,Under-five mortality rate,76.6677
Kenya,2006.6,Under-five mortality rate,81.08988
Kenya,2009.1,Under-five mortality rate,63.07713
Kenya,2011.3,Under-five mortality rate,92.70318
Kenya,2013.2,Under-five mortality rate,63.63775
Kenya,2000.5,Under-five mortality rate,102.447852
Kenya,2001.5,Under-five mortality rate,97.62743937
Kenya,2002.5,Under-five mortality rate,92.55337059
Kenya,2003.5,Under-five mortality rate,87.35972532
Kenya,2004.5,Under-five mortality rate,82.34216372
Kenya,2005.5,Under-five mortality rate,77.06223735
Kenya,2006.5,Under-five mortality rate,72.44544088
Kenya,2007.5,Under-five mortality rate,68.39006457
Kenya,2008.5,Under-five mortality rate,63.25835361
Kenya,2009.5,Under-five mortality rate,60.38790436
Kenya,2010.5,Under-five mortality rate,58.39617879
Kenya,2011.5,Under-five mortality rate,57.06239534
Kenya,2012.5,Under-five mortality rate,56.10490017
Kenya,2013.5,Under-five mortality rate,54.81905008
Kenya,2014.5,Under-five mortality rate,53.51589406
Kenya,2015.5,Under-five mortality rate,51.99386632
Kenya,2016.5,Under-five mortality rate,50.48443978
Kenya,2017.5,Under-five mortality rate,49.75188359
Kenya,2018.5,Under-five mortality rate,48.64652205
Kenya,2019.5,Under-five mortality rate,47.59242925
Kenya,2020.5,Under-five mortality rate,47.08438456
Kenya,2021.5,Under-five mortality rate,46.16257294
Kenya,2022.5,Under-five mortality rate,45.31726042
Kenya,2011.5,Under-five mortality rate,51.91536
Kenya,2017,Under-five mortality rate,34.78027
Kenya,2000.5,Under-five mortality rate,145.975588
Kenya,2019.5,Under-five mortality rate,44.07849434
Kenya,2005.5,Under-five mortality rate,98.977127
Kenya,2011.4,Under-five mortality rate,77.743498
Kenya,2000.5,Under-five mortality rate,120.0290893
Kenya,2001.5,Under-five mortality rate,113.4327134
Kenya,2002.5,Under-five mortality rate,106.5799182
Kenya,2003.5,Under-five mortality rate,99.69335391
Kenya,2004.5,Under-five mortality rate,93.00484759
Kenya,2005.5,Under-five mortality rate,86.34019222
Kenya,2006.5,Under-five mortality rate,80.48108406
Kenya,2007.5,Under-five mortality rate,75.36675899
Kenya,2008.5,Under-five mortality rate,69.20306433
Kenya,2009.5,Under-five mortality rate,65.50726518
Kenya,2010.5,Under-five mortality rate,62.72527943
Kenya,2011.5,Under-five mortality rate,60.79552508
Kenya,2012.5,Under-five mortality rate,59.67418466
Kenya,2013.5,Under-five mortality rate,58.26242631
Kenya,2014.5,Under-five mortality rate,56.91785782
Kenya,2015.5,Under-five mortality rate,55.43887689
Kenya,2016.5,Under-five mortality rate,53.85738653
Kenya,2017.5,Under-five mortality rate,52.96839921
Kenya,2018.5,Under-five mortality rate,51.82032764
Kenya,2019.5,Under-five mortality rate,50.62839852
Kenya,2020.5,Under-five mortality rate,50.17581567
Kenya,2021.5,Under-five mortality rate,49.34308717
Kenya,2022.5,Under-five mortality rate,48.58728818
Kenya,2011.5,Under-five mortality rate,58.671714
Kenya,2017,Under-five mortality rate,42.321491
Kenya,2000.5,Under-five mortality rate,120.163773
Kenya,2019.5,Under-five mortality rate,42.35914204
Kenya,2005.5,Under-five mortality rate,67.995026
Kenya,2011.4,Under-five mortality rate,83.820637
Kenya,2000.5,Under-five mortality rate,107.7957737
Kenya,2001.5,Under-five mortality rate,102.498452
Kenya,2002.5,Under-five mortality rate,96.85308473
Kenya,2003.5,Under-five mortality rate,91.16621959
Kenya,2004.5,Under-five mortality rate,85.62381855
Kenya,2005.5,Under-five mortality rate,79.90390976
Kenya,2006.5,Under-five mortality rate,74.95121657
Kenya,2007.5,Under-five mortality rate,70.62093211
Kenya,2008.5,Under-five mortality rate,65.10563156
Kenya,2009.5,Under-five mortality rate,62.0339243
Kenya,2010.5,Under-five mortality rate,59.94084019
Kenya,2011.5,Under-five mortality rate,58.63109056
Kenya,2012.5,Under-five mortality rate,57.45900589
Kenya,2013.5,Under-five mortality rate,56.00927107
Kenya,2014.5,Under-five mortality rate,54.6284014
Kenya,2015.5,Under-five mortality rate,52.99727255
Kenya,2016.5,Under-five mortality rate,51.39083308
Kenya,2017.5,Under-five mortality rate,50.47683455
Kenya,2018.5,Under-five mortality rate,49.24132145
Kenya,2019.5,Under-five mortality rate,48.03741519
Kenya,2020.5,Under-five mortality rate,47.56219138
Kenya,2021.5,Under-five mortality rate,46.5957569
Kenya,2022.5,Under-five mortality rate,45.66979126
Kenya,2011.5,Under-five mortality rate,46.648049
Kenya,2017,Under-five mortality rate,26.969382
Kenya,2000.5,Under-five mortality rate,112.505318
Kenya,2019.5,Under-five mortality rate,43.62541222
Kenya,2005.5,Under-five mortality rate,88.079128
Kenya,2011.4,Under-five mortality rate,81.233082
Kenya,2000.5,Under-five mortality rate,97.6742906
Kenya,2001.5,Under-five mortality rate,92.95556103
Kenya,2002.5,Under-five mortality rate,87.76596236
Kenya,2003.5,Under-five mortality rate,82.59106833
